Code Domaine,Domaine,Code zone (M49),Zone,Code Élément,Élément,Code Produit,Produit,Code année,Année,Unité,Valeur,Symbole,Description du Symbole,Note
"FS","Données de la sécurité alimentaire","520","Nauru","6125","Valeur","21032","Stabilité politique et absence de violence/terrorisme (indice)","2003","2003","indice","1.17","X","Ciffre de sources internationales",""
"FS","Données de la sécurité alimentaire","520","Nauru","6125","Valeur","21032","Stabilité politique et absence de violence/terrorisme (indice)","2004","2004","indice","1.13","X","Ciffre de sources internationales",""
"FS","Données de la sécurité alimentaire","520","Nauru","6125","Valeur","21032","Stabilité politique et absence de violence/terrorisme (indice)","2005","2005","indice","1.07","X","Ciffre de sources internationales",""
"FS","Données de la sécurité alimentaire","520","Nauru","6125","Valeur","21032","Stabilité politique et absence de violence/terrorisme (indice)","2006","2006","indice","1.04","X","Ciffre de sources internationales",""
"FS","Données de la sécurité alimentaire","520","Nauru","6125","Valeur","21032","Stabilité politique et absence de violence/terrorisme (indice)","2007","2007","indice","1.08","X","Ciffre de sources internationales",""
"FS","Données de la sécurité alimentaire","520","Nauru","6125","Valeur","21032","Stabilité politique et absence de violence/terrorisme (indice)","2008","2008","indice","1.01","X","Ciffre de sources internationales",""
"FS","Données de la sécurité alimentaire","520","Nauru","6125","Valeur","21032","Stabilité politique et absence de violence/terrorisme (indice)","2009","2009","indice","1.38","X","Ciffre de sources internationales",""
"FS","Données de la sécurité alimentaire","520","Nauru","6125","Valeur","21032","Stabilité politique et absence de violence/terrorisme (indice)","2010","2010","indice","1.45","X","Ciffre de sources internationales",""
"FS","Données de la sécurité alimentaire","520","Nauru","6125","Valeur","21032","Stabilité politique et absence de violence/terrorisme (indice)","2011","2011","indice","1.06","X","Ciffre de sources internationales",""
"FS","Données de la sécurité alimentaire","520","Nauru","6125","Valeur","21032","Stabilité politique et absence de violence/terrorisme (indice)","2012","2012","indice","1.03","X","Ciffre de sources internationales",""
"FS","Données de la sécurité alimentaire","520","Nauru","6125","Valeur","21032","Stabilité politique et absence de violence/terrorisme (indice)","2013","2013","indice","1.05","X","Ciffre de sources internationales",""
"FS","Données de la sécurité alimentaire","520","Nauru","6125","Valeur","21032","Stabilité politique et absence de violence/terrorisme (indice)","2014","2014","indice","0.6","X","Ciffre de sources internationales",""
"FS","Données de la sécurité alimentaire","520","Nauru","6125","Valeur","21032","Stabilité politique et absence de violence/terrorisme (indice)","2015","2015","indice","0.54","X","Ciffre de sources internationales",""
"FS","Données de la sécurité alimentaire","520","Nauru","6125","Valeur","21032","Stabilité politique et absence de violence/terrorisme (indice)","2016","2016","indice","0.58","X","Ciffre de sources internationales",""
"FS","Données de la sécurité alimentaire","520","Nauru","6125","Valeur","21032","Stabilité politique et absence de violence/terrorisme (indice)","2017","2017","indice","0.52","X","Ciffre de sources internationales",""
"FS","Données de la sécurité alimentaire","520","Nauru","6125","Valeur","21032","Stabilité politique et absence de violence/terrorisme (indice)","2018","2018","indice","0.79","X","Ciffre de sources internationales",""
"FS","Données de la sécurité alimentaire","524","Népal","6125","Valeur","21032","Stabilité politique et absence de violence/terrorisme (indice)","2000","2000","indice","-1.17","X","Ciffre de sources internationales",""
"FS","Données de la sécurité alimentaire","524","Népal","6125","Valeur","21032","Stabilité politique et absence de violence/terrorisme (indice)","2002","2002","indice","-1.72","X","Ciffre de sources internationales",""
"FS","Données de la sécurité alimentaire","524","Népal","6125","Valeur","21032","Stabilité politique et absence de violence/terrorisme (indice)","2003","2003","indice","-1.89","X","Ciffre de sources internationales",""
"FS","Données de la sécurité alimentaire","524","Népal","6125","Valeur","21032","Stabilité politique et absence de violence/terrorisme (indice)","2004","2004","indice","-2.15","X","Ciffre de sources internationales",""
"FS","Données de la sécurité alimentaire","524","Népal","6125","Valeur","21032","Stabilité politique et absence de violence/terrorisme (indice)","2005","2005","indice","-2.1","X","Ciffre de sources internationales",""
"FS","Données de la sécurité alimentaire","524","Népal","6125","Valeur","21032","Stabilité politique et absence de violence/terrorisme (indice)","2006","2006","indice","-1.89","X","Ciffre de sources internationales",""
"FS","Données de la sécurité alimentaire","524","Népal","6125","Valeur","21032","Stabilité politique et absence de violence/terrorisme (indice)","2007","2007","indice","-1.88","X","Ciffre de sources internationales",""
"FS","Données de la sécurité alimentaire","524","Népal","6125","Valeur","21032","Stabilité politique et absence de violence/terrorisme (indice)","2008","2008","indice","-1.83","X","Ciffre de sources internationales",""
"FS","Données de la sécurité alimentaire","524","Népal","6125","Valeur","21032","Stabilité politique et absence de violence/terrorisme (indice)","2009","2009","indice","-1.62","X","Ciffre de sources internationales",""
"FS","Données de la sécurité alimentaire","524","Népal","6125","Valeur","21032","Stabilité politique et absence de violence/terrorisme (indice)","2010","2010","indice","-1.58","X","Ciffre de sources internationales",""
"FS","Données de la sécurité alimentaire","524","Népal","6125","Valeur","21032","Stabilité politique et absence de violence/terrorisme (indice)","2011","2011","indice","-1.42","X","Ciffre de sources internationales",""
"FS","Données de la sécurité alimentaire","524","Népal","6125","Valeur","21032","Stabilité politique et absence de violence/terrorisme (indice)","2012","2012","indice","-1.38","X","Ciffre de sources internationales",""
"FS","Données de la sécurité alimentaire","524","Népal","6125","Valeur","21032","Stabilité politique et absence de violence/terrorisme (indice)","2013","2013","indice","-1.13","X","Ciffre de sources internationales",""
"FS","Données de la sécurité alimentaire","524","Népal","6125","Valeur","21032","Stabilité politique et absence de violence/terrorisme (indice)","2014","2014","indice","-0.72","X","Ciffre de sources internationales",""
"FS","Données de la sécurité alimentaire","524","Népal","6125","Valeur","21032","Stabilité politique et absence de violence/terrorisme (indice)","2015","2015","indice","-1","X","Ciffre de sources internationales",""
"FS","Données de la sécurité alimentaire","524","Népal","6125","Valeur","21032","Stabilité politique et absence de violence/terrorisme (indice)","2016","2016","indice","-0.85","X","Ciffre de sources internationales",""
"FS","Données de la sécurité alimentaire","524","Népal","6125","Valeur","21032","Stabilité politique et absence de violence/terrorisme (indice)","2017","2017","indice","-0.61","X","Ciffre de sources internationales",""
"FS","Données de la sécurité alimentaire","524","Népal","6125","Valeur","21032","Stabilité politique et absence de violence/terrorisme (indice)","2018","2018","indice","-0.56","X","Ciffre de sources internationales",""
"FS","Données de la sécurité alimentaire","558","Nicaragua","6125","Valeur","21032","Stabilité politique et absence de violence/terrorisme (indice)","2000","2000","indice","-0.06","X","Ciffre de sources internationales",""
"FS","Données de la sécurité alimentaire","558","Nicaragua","6125","Valeur","21032","Stabilité politique et absence de violence/terrorisme (indice)","2002","2002","indice","-0.09","X","Ciffre de sources internationales",""
"FS","Données de la sécurité alimentaire","558","Nicaragua","6125","Valeur","21032","Stabilité politique et absence de violence/terrorisme (indice)","2003","2003","indice","-0.37","X","Ciffre de sources internationales",""
"FS","Données de la sécurité alimentaire","558","Nicaragua","6125","Valeur","21032","Stabilité politique et absence de violence/terrorisme (indice)","2004","2004","indice","-0.34","X","Ciffre de sources internationales",""
"FS","Données de la sécurité alimentaire","558","Nicaragua","6125","Valeur","21032","Stabilité politique et absence de violence/terrorisme (indice)","2005","2005","indice","-0.34","X","Ciffre de sources internationales",""
"FS","Données de la sécurité alimentaire","558","Nicaragua","6125","Valeur","21032","Stabilité politique et absence de violence/terrorisme (indice)","2006","2006","indice","-0.27","X","Ciffre de sources internationales",""
"FS","Données de la sécurité alimentaire","558","Nicaragua","6125","Valeur","21032","Stabilité politique et absence de violence/terrorisme (indice)","2007","2007","indice","-0.12","X","Ciffre de sources internationales",""
"FS","Données de la sécurité alimentaire","558","Nicaragua","6125","Valeur","21032","Stabilité politique et absence de violence/terrorisme (indice)","2008","2008","indice","-0.22","X","Ciffre de sources internationales",""
"FS","Données de la sécurité alimentaire","558","Nicaragua","6125","Valeur","21032","Stabilité politique et absence de violence/terrorisme (indice)","2009","2009","indice","-0.31","X","Ciffre de sources internationales",""
"FS","Données de la sécurité alimentaire","558","Nicaragua","6125","Valeur","21032","Stabilité politique et absence de violence/terrorisme (indice)","2010","2010","indice","-0.5","X","Ciffre de sources internationales",""
"FS","Données de la sécurité alimentaire","558","Nicaragua","6125","Valeur","21032","Stabilité politique et absence de violence/terrorisme (indice)","2011","2011","indice","-0.27","X","Ciffre de sources internationales",""
